Order ID,Product,Category,Quantity Ordered,Price Each,Order Date,Purchase Address
1b39185c-7631-4708-99cd-4c1bc50d52d4,USB Cable,Accessories,2,9.99,06/01/2025 23:42:56,"06118 Heather Alley Apt. 049, Kelseystad, NM 48174"
bc158121-c32a-478d-b657-30038909fa7f,Charger,Accessories,5,25.99,07/17/2025 20:59:22,"35249 Wayne Track Suite 278, South Dana, LA 72503"
a6458939-9344-476a-8cf3-57a5504d679c,Webcam,Electronics,5,89.99,02/13/2025 16:51:29,"29362 Amy Key Apt. 977, West Kathleenburgh, AL 09619"
3b6e641f-e9ee-4ee1-9ce0-9cb1edc0ee58,Laptop,Electronics,1,999.99,03/26/2025 08:27:43,"Unit 3588 Box 6681, DPO AE 18071"
12b16a1b-a1d0-4ca6-9132-7430f35b9ccf,Mouse,Accessories,2,19.99,05/14/2025 04:42:45,"670 Justin Garden, Perryville, ND 82510"
6f2ab9e4-7c14-4512-a90f-1b5d36a2f72f,Laptop,Electronics,3,999.99,02/26/2025 01:31:48,"904 Donald Plains, Georgetown, OR 30621"
b8a24e24-e0f2-4ec8-8da9-ca66eb687828,Keyboard,Accessories,4,49.99,07/01/2025 08:42:51,"1887 Adkins Light, Gutierrezfort, CO 80957"
7d3e6e8d-0ffc-4242-a4b0-ae58e387e0e2,Keyboard,Accessories,1,49.99,02/06/2025 02:15:34,"337 Antonio Lane Suite 678, North Joshuahaven, MS 93655"
4d8e088a-aa5f-41c5-b921-e08dab5395ec,USB Cable,Accessories,3,9.99,06/13/2025 09:38:11,"04479 Young Path, Kellyborough, WY 82351"
4925bb06-25e3-48c1-847d-d5e289916114,Laptop,Electronics,3,999.99,02/19/2025 01:22:57,"526 Ronald Well Suite 720, Gilmorehaven, KY 26104"
23e2a2d0-415b-4f73-84b7-7a458e47ba6e,Monitor,Electronics,2,199.99,03/01/2025 23:12:52,"805 Edwin Canyon Suite 814, Averyberg, MO 32704"
a7ef07d3-b473-490f-add9-56556a60c5a5,Mouse,Accessories,3,19.99,04/08/2025 07:34:41,"Unit 3763 Box 0735, DPO AE 11768"
50a3f711-c8c7-4fd6-bf5f-66437a813113,Webcam,Electronics,5,89.99,05/14/2025 23:08:08,"01521 Christopher Tunnel, West Cesarport, TX 97907"
e030b61d-32e5-4c6e-8c16-334f7db876d5,Keyboard,Accessories,2,49.99,03/03/2025 06:43:57,"39351 Hansen Cape, New Terri, CA 31207"
4a8dd422-b630-449b-bd57-cd4d506529c1,Keyboard,Accessories,2,49.99,04/29/2025 13:54:39,"982 Mercer Courts Suite 378, Keithshire, SC 69230"
dec39a7c-520a-4813-8806-c4059378ed59,Webcam,Electronics,1,89.99,03/08/2025 09:35:41,"36961 George Drive, Padillamouth, AL 76104"
f9ec9548-a3f2-4dd4-b890-cd03684fdfa4,Keyboard,Accessories,3,49.99,03/18/2025 04:18:37,"6177 Turner Trafficway, North Brandonport, MS 71881"
91ee74a6-01c8-4a36-8397-562d15159394,Webcam,Electronics,2,89.99,03/27/2025 17:37:12,"8755 Robert Locks, Amytown, CT 36097"
04dc3ee0-9030-4b32-bc82-13232e594892,USB Cable,Accessories,2,9.99,04/08/2025 04:33:42,"8490 Debbie Locks, Port Catherinechester, KS 46861"
07ad366d-37c7-4d9d-a096-9f840f1a05cd,Mouse,Accessories,4,19.99,02/21/2025 10:17:34,"420 Jennifer Common, Jessicahaven, PA 69793"
646d3a73-7351-44fa-a052-15961cd3f87a,Laptop,Electronics,4,999.99,03/26/2025 21:09:03,"11899 Tyler Park Apt. 364, East Timothy, MA 18996"
2de3d6df-aa4d-457d-b0c1-fdd5c1ce3920,Monitor,Electronics,2,199.99,04/23/2025 07:28:19,"48443 Mark Neck, New Sarah, WA 71395"
c324cc3b-ccc5-46ef-ad2f-c76018a8b558,Charger,Accessories,3,25.99,08/06/2025 21:23:00,"51346 Waller Underpass Suite 217, Wufurt, GA 32313"
74948459-66cc-4d0a-a0f3-6b282fd187bb,USB Cable,Accessories,2,9.99,05/31/2025 07:35:30,"897 Roberts Parkways Suite 784, Alisontown, AL 78579"
b85bb6a6-5e55-4844-a493-e4d03c82ea1c,Monitor,Electronics,1,199.99,06/22/2025 10:49:08,"73968 Davidson Harbor, Lake Elizabeth, WV 48318"
657096fc-2c5d-451d-8b74-0de56c4bff5e,Monitor,Electronics,4,199.99,02/27/2025 13:04:52,"2007 Jessica Ports Apt. 768, New Paulaside, PA 84934"
a29fa164-52fe-45fb-bd54-0e4f50e8e2de,Headphones,Accessories,3,79.99,04/05/2025 15:12:04,"3912 Simpson Fort, New Danielle, IL 45811"
8a1090e8-fda8-4e5d-a1d1-a32d17fd4a18,Mouse,Accessories,3,19.99,03/08/2025 15:08:47,"7492 Mallory Fords, Bradleychester, MO 05344"
bfe579de-86fc-4e73-8a75-63b3ed18ce2e,Headphones,Accessories,5,79.99,04/04/2025 05:51:17,"2086 Anthony Expressway Apt. 857, Port Cynthiahaven, NY 32053"
0c437739-d0ae-4d3b-ac58-79bdcdcc043e,Webcam,Electronics,5,89.99,07/10/2025 01:21:01,"512 Roger Port, Pittmanstad, OH 98887"
6a9f98d8-bc92-4124-9985-7a745c195a2c,Headphones,Accessories,1,79.99,03/25/2025 07:26:14,"16909 Steven Avenue, Nicholemouth, MD 95802"
759c7f69-868d-4157-a1aa-73a80993f9a5,Mouse,Accessories,3,19.99,05/03/2025 05:27:45,"3499 Banks Terrace Apt. 085, Salazarland, VA 71186"
a49953fa-8dae-46cd-81ee-efbadd95e975,Keyboard,Accessories,5,49.99,04/01/2025 01:57:25,"71899 Larry Terrace Apt. 027, Brittanytown, CT 38261"
e3dc2299-20ea-441c-b74a-e80e680b7270,USB Cable,Accessories,1,9.99,05/17/2025 13:56:23,"43222 Foster Route Suite 457, Morenoland, IL 87934"
d72a0a9b-1213-4897-a212-14634603b649,Mouse,Accessories,5,19.99,03/16/2025 01:53:48,"41733 Shane Skyway, East Ethan, NM 12986"
c527fbf4-04e8-4db2-afec-a01b7dd135cc,Webcam,Electronics,3,89.99,03/22/2025 20:17:11,"078 Dennis Curve, Robertsburgh, MD 03913"
ae62cd26-c49a-4756-afc7-342bbef290af,Headphones,Accessories,4,79.99,04/02/2025 13:35:17,"7307 Fuller Mews Suite 081, Danielston, GA 99186"
21599fda-0084-4e5a-a4e4-b9b343fc6cb8,Mouse,Accessories,4,19.99,07/18/2025 17:22:22,"6664 Sharon Ports, Ryanburgh, ME 59017"
4db93c39-d5d4-4d56-9ff0-12eaba1f30eb,Monitor,Electronics,3,199.99,06/16/2025 07:34:48,"114 Andrew Junction Apt. 440, New Lisaville, DC 84678"
f8f80762-a5e1-4a2d-8987-d8638daf5774,Laptop,Electronics,4,999.99,05/09/2025 14:10:37,"01534 Gonzalez Well Suite 238, East Paul, VA 86283"
78beb337-dce8-482d-8ffe-7824796ae64d,Laptop,Electronics,5,999.99,03/14/2025 03:18:00,"Unit 7768 Box 5348, DPO AE 99556"
c0bb3df4-a43c-42c6-813f-97e1081498ca,Monitor,Electronics,3,199.99,04/03/2025 07:48:49,"9812 Baker Haven, Lake Anita, NH 40854"
74e3b44f-2f98-405a-a013-46c085e11b76,Webcam,Electronics,1,89.99,05/14/2025 12:36:35,"438 Michelle Springs Apt. 165, Williamsfort, NM 88807"
a24f263a-6858-446b-817a-0704438256e7,Headphones,Accessories,5,79.99,03/09/2025 14:42:52,"258 Joshua Fork Apt. 682, East Jackiemouth, AK 24072"
fd34ba40-5b76-40da-8614-2e450e9fdd39,Headphones,Accessories,1,79.99,05/01/2025 18:20:21,"Unit 5376 Box 5895, DPO AE 05981"
3b3589e7-f8fc-414f-bd5e-664d843a34d2,USB Cable,Accessories,5,9.99,06/05/2025 22:21:29,"36934 Burns Trail Apt. 872, Weekstown, IL 70140"
857cf0fe-5bfc-4f87-b80e-3acf3ab5aea3,USB Cable,Accessories,4,9.99,03/23/2025 02:30:09,"PSC 7889, Box 3424, APO AE 55024"
d6f588d8-cce0-4e1a-9e17-5a8a9c4b58dc,Headphones,Accessories,4,79.99,05/18/2025 23:28:44,"828 Michael Falls, East Carmen, FL 58515"
4250989f-856e-4546-b4fc-af7035cb994e,USB Cable,Accessories,5,9.99,05/22/2025 20:50:51,"33180 Roman Greens, West Christopherchester, WV 16093"
4370f370-9176-4dc2-b01b-34cf0479c0c8,Keyboard,Accessories,2,49.99,02/11/2025 22:07:35,"2617 Anthony Fields, Clarkfort, ME 99485"
b848a9b5-c796-4560-a052-1cf16e9a9b4f,Webcam,Electronics,4,89.99,02/22/2025 23:04:35,"2216 Kendra Overpass, Anitatown, SD 42138"
f9763dae-f785-4736-b078-b5fc8230660b,Keyboard,Accessories,5,49.99,07/24/2025 11:05:42,"9786 Parker Row Apt. 441, Port Andrew, TN 72533"
dee80fd8-650d-46ac-afce-ce179ff4b33c,USB Cable,Accessories,4,9.99,05/19/2025 23:41:31,"1967 Smith Stravenue, New Nicholasburgh, WI 87831"
9a361c05-e1ec-4c95-a7d4-3b7ed651be53,Laptop,Electronics,3,999.99,06/13/2025 03:19:37,"7374 Jeremy Ports, North Logan, NC 50069"
504d1401-1775-4b45-87ad-2dfc713e3cc2,USB Cable,Accessories,2,9.99,06/22/2025 12:27:48,"725 Claudia Lane, Lake Cynthiashire, PA 56899"
c59bba5e-5519-4e72-a656-9bee5bd906df,Webcam,Electronics,5,89.99,07/16/2025 09:04:45,"1750 Steven Fork Suite 592, Kimberlyfurt, SD 70826"
bba7f545-50d1-4f92-8cb8-cbea53506d75,Headphones,Accessories,4,79.99,03/04/2025 00:52:11,"7582 Steven Lake Apt. 272, Jasonmouth, NV 22070"
07e9c1e8-d5e7-4b5a-ab86-81f56778d1d8,Charger,Accessories,4,25.99,06/28/2025 15:38:44,"8664 Patrick Circles Apt. 992, North Joshuatown, CT 97542"
8219af7d-488e-40f3-9f1d-35ad411ea5db,Monitor,Electronics,5,199.99,04/06/2025 02:23:01,"35286 Warner Neck, Carsonland, WA 38104"
da1af902-c46a-42d3-8aaf-da94e0aa7525,Charger,Accessories,2,25.99,04/03/2025 21:15:34,"PSC 4228, Box 7953, APO AE 73185"
05c7e137-5c7f-4f95-97e5-ff780aa09121,Mouse,Accessories,3,19.99,06/22/2025 14:50:53,"7640 Rose Shores, North Deborah, DC 75039"
cc91f1c0-7340-431c-9635-0c5909181d49,Headphones,Accessories,1,79.99,08/05/2025 03:31:39,"0901 Robert Plain, Port Kellyview, NH 05217"
66e5e620-dd88-4d41-bd42-cf7a27eb2543,Monitor,Electronics,3,199.99,07/14/2025 14:33:45,"582 Duke Street, New Randallmouth, NM 28098"
f6d0e388-da17-4b34-b9c9-0c409c4dbdc6,Monitor,Electronics,2,199.99,07/23/2025 03:55:52,"4901 Nelson Glens Suite 272, Lopeztown, NC 67571"
5339074b-a6ba-4e35-9c60-762b664eba6e,Keyboard,Accessories,1,49.99,02/06/2025 15:41:28,"USNV Thomas, FPO AP 52235"
fbabcb31-99ec-445e-bad1-1ad02ca5e319,Laptop,Electronics,2,999.99,02/19/2025 06:13:48,"624 Thomas View Suite 562, Lake Kathleen, NJ 91244"
4244917c-0b30-4164-a2d5-411d74563611,Charger,Accessories,5,25.99,03/10/2025 18:02:55,"29028 Melissa Drive, Port Darrell, HI 83025"
60d88f12-fb7f-4d26-b1dd-27500e95c941,Mouse,Accessories,4,19.99,07/01/2025 14:18:46,"37177 Pearson Manors, Davistown, TX 36946"
9a4deb9c-a1e7-49f2-a152-4b00731a3c7b,Webcam,Electronics,5,89.99,07/02/2025 12:35:17,"40038 Foster River Apt. 561, Lake Jamesview, AR 03013"
23693d30-fd9b-49d4-9a24-1b57edd3aa60,Monitor,Electronics,4,199.99,02/21/2025 17:01:55,"839 Vanessa Valleys, West Kimberly, AR 60897"
63396749-67aa-42fc-b0b4-c355ff8dc692,Charger,Accessories,4,25.99,02/09/2025 10:35:39,"4934 Martin Freeway Suite 659, Gilmoreshire, PA 88352"
410b325c-1353-4e2d-a9f0-e2c0585d1a6e,Monitor,Electronics,2,199.99,02/14/2025 05:43:08,"6034 Elizabeth Vista, Timothyburgh, NE 50495"
11986381-a581-4002-b54a-e98e8ca576f1,Laptop,Electronics,1,999.99,02/21/2025 21:25:35,"44069 Darryl Mountain Apt. 671, Matthewmouth, IA 67712"
338b70d3-c20f-4b8a-8478-2338414cbccc,Webcam,Electronics,2,89.99,03/29/2025 16:28:32,"USCGC Rios, FPO AE 20145"
f4dcff16-e9cb-4d46-ace5-1d368fe439c6,Keyboard,Accessories,5,49.99,08/02/2025 11:15:00,"3216 Martin Wall Apt. 125, North Malik, KS 28504"
a7a7b9fd-d094-457a-a579-bba586b3ec17,Charger,Accessories,1,25.99,07/27/2025 12:51:28,"7977 Payne Spring, Russellhaven, OR 46928"
cc7976c5-0244-4bfa-9f3b-f0628bebc4a6,Monitor,Electronics,1,199.99,07/12/2025 04:17:10,"Unit 7214 Box 9853, DPO AP 78063"
a6bfe067-b7b0-4e4e-9438-f938062b8b30,Charger,Accessories,2,25.99,05/09/2025 23:56:23,"1160 Valerie Ways Suite 182, New Jessicafurt, OR 18380"
579c55fa-c2aa-41d5-9271-10f2cd418412,Charger,Accessories,5,25.99,06/05/2025 22:40:27,"0726 Jack Mission, Colemanton, DC 81638"
47d91213-273b-48b4-a366-0fd69e34318b,Headphones,Accessories,4,79.99,04/18/2025 00:23:07,"587 Tommy Rapid, Port Pam, NH 90740"
0255b126-9ad0-445a-a15c-c28569da7f4b,Webcam,Electronics,5,89.99,06/19/2025 11:06:56,"5426 Hill Plains Apt. 405, Port Sarah, NM 25976"
f14b1423-73d0-4ab3-893b-faff61149aed,Charger,Accessories,2,25.99,07/04/2025 03:30:31,"134 Phyllis Overpass Apt. 042, Garciahaven, DE 61673"
f798d5b9-980e-41e9-b8ef-523296aae7eb,Charger,Accessories,4,25.99,03/31/2025 15:56:36,"61650 Ross Shoals Suite 246, North Saraville, TN 60865"
b625a80f-c3bb-4200-86d1-e37a10ec4ab1,USB Cable,Accessories,2,9.99,08/01/2025 05:28:54,"USCGC Brown, FPO AE 37556"
63fce595-555a-4d0a-a836-1009c5fb262b,USB Cable,Accessories,5,9.99,04/25/2025 02:41:46,"45168 Carpenter Mission, Lake Bradley, MA 87160"
913900a1-0ecb-4dbf-820f-4db9a143f26b,Charger,Accessories,2,25.99,06/04/2025 18:16:30,"PSC 0323, Box 0309, APO AA 60324"
f2e4f29f-3122-4387-b3b6-d6d8ba2b3002,USB Cable,Accessories,4,9.99,03/14/2025 19:39:33,"244 Mayer Lodge Suite 155, East Yvette, NJ 93571"
33081418-684a-4b92-8746-ad14f9ec6103,Mouse,Accessories,3,19.99,02/22/2025 09:12:42,"3852 Megan Manor, Briannahaven, OK 41342"
c42c0e8d-af80-4915-9ca8-27e7b279b4c5,Monitor,Electronics,3,199.99,02/20/2025 02:38:00,"4119 White Ville Suite 306, North James, AL 81325"
c69bff16-37ac-4997-baee-23ce609a6eca,Headphones,Accessories,3,79.99,07/28/2025 20:12:46,"12459 Daniel Estate, Leeview, UT 54643"
0162b040-5498-4ed3-8b20-4c4709197a29,Mouse,Accessories,2,19.99,05/26/2025 10:19:22,"PSC 3605, Box 9199, APO AA 08878"
0d2e4406-847f-415a-a500-ad07b5527c14,Keyboard,Accessories,2,49.99,02/23/2025 05:52:24,"USS Young, FPO AA 26266"
28b5dd7d-5431-41a0-94c0-a0014f04b8e8,Webcam,Electronics,2,89.99,04/17/2025 22:20:51,"1866 Chang Lakes Suite 093, Angelaton, AZ 09506"
6db9a23f-57eb-4ba2-bb54-d292e87f9c8c,Monitor,Electronics,1,199.99,07/20/2025 06:13:28,"307 Romero Pass Suite 998, North Ashlee, DE 37895"
82720b4c-d8fd-4cac-997c-aab1d19e3c86,Webcam,Electronics,4,89.99,07/25/2025 10:38:51,"696 Cox Forks Apt. 103, Acevedohaven, RI 86993"
9ab3e263-daa5-472b-9e7f-ebfa2e8266d1,Headphones,Accessories,5,79.99,04/02/2025 04:15:16,"48663 Taylor Groves Apt. 363, Debbieland, GA 07210"
355d78e8-e6b3-4cd2-98dc-829d72c12108,Charger,Accessories,4,25.99,03/29/2025 14:43:53,"894 Luke Valleys Suite 751, New Clayton, MO 90944"
6b581a46-f8f7-4341-a559-02dc531787bb,Laptop,Electronics,2,999.99,06/22/2025 03:38:10,"30385 Evans Forge, New Loganmouth, TX 80047"
6f04856b-90c3-4831-9b96-63472942e782,Webcam,Electronics,4,89.99,07/13/2025 18:29:17,"2153 Chelsea Groves Apt. 745, New Amy, NV 03085"
18b48e53-f74b-414a-a5e0-92f9470cacbb,Laptop,Electronics,5,999.99,07/20/2025 22:27:54,"658 Day Port Apt. 787, East Matthew, CA 99346"
c5a06ef2-d1e3-49da-8cd1-c933dc327f89,Webcam,Electronics,4,89.99,02/19/2025 19:40:35,"1788 Johnson Spurs Suite 710, North Bob, KY 64538"
5767d0ff-7a49-4705-9602-fed81ebb83ab,Laptop,Electronics,3,999.99,07/29/2025 14:38:34,"8528 Justin Courts, Danielchester, DC 09557"
81081701-f597-4cd0-97ff-2dc7cf1944c2,USB Cable,Accessories,4,9.99,06/10/2025 17:52:57,"03150 Sanders Turnpike Suite 390, Port Michellemouth, DC 70732"
9ab5e772-7a5b-42cc-88ee-68dd64c69e35,Webcam,Electronics,5,89.99,03/30/2025 16:20:01,"990 Tucker Streets Suite 609, West Mary, NE 43560"
0bec8079-4154-4e3b-94f8-1bc5df54b20b,Monitor,Electronics,4,199.99,07/31/2025 22:21:08,"29871 Miller Stravenue, South Thomashaven, LA 75176"
7cd5393f-684d-41c6-bb81-18ff79b47be3,Monitor,Electronics,3,199.99,05/19/2025 07:17:22,"02519 Tiffany Knoll, New Deborah, WI 27555"
c470dc3e-48a1-4bde-baa8-e02d91bd3ff8,Webcam,Electronics,4,89.99,07/27/2025 15:31:03,"USCGC Smith, FPO AP 21086"
ab98518b-a7af-4fbc-a0f9-f810b668ae87,Laptop,Electronics,4,999.99,03/11/2025 19:17:54,"948 Brown Throughway Suite 396, Donnaville, TN 65647"
9620a09b-515c-407e-b7e2-33046026f93f,Headphones,Accessories,4,79.99,04/30/2025 10:23:06,"10224 Wilson Trail, West Catherinemouth, AZ 93621"
d05a518c-43a2-4f9f-ad4e-ca521659582a,Keyboard,Accessories,4,49.99,03/21/2025 06:21:16,"67567 Mathew Springs, Michaelshire, IA 26950"
429ed301-6851-4096-a03b-6931c9d09b6d,Keyboard,Accessories,5,49.99,03/29/2025 22:05:09,"969 Carmen Stream Apt. 433, West Jill, WV 43321"
73f11dbe-883c-4ef3-8c61-ea9898afab2f,Laptop,Electronics,4,999.99,07/20/2025 15:54:49,"31160 Watson Inlet Suite 721, Lake Tonyachester, SD 86896"
49e45b5a-11cc-49b1-be0c-127fd8d4ceff,Laptop,Electronics,1,999.99,06/07/2025 07:43:33,"463 Porter Springs, Wongview, TX 03150"
10d84a58-e4fd-4f56-b285-ee6a2bc8ce87,Webcam,Electronics,2,89.99,06/25/2025 18:03:57,"861 Ashley Squares Suite 286, Kathrynshire, AK 39304"
ec8a7569-2fd7-4ad2-ab48-d0517660fd27,Charger,Accessories,2,25.99,07/13/2025 12:02:57,"3638 Alicia Inlet, Paigestad, VT 38002"
1e4f240f-c8b9-4a90-8249-7a4f3c36cca0,Laptop,Electronics,3,999.99,08/05/2025 23:47:30,"9098 Jeffrey Islands Suite 636, South Amanda, RI 82021"
5a93a897-7a91-4934-a888-65e20aa61733,Webcam,Electronics,3,89.99,05/13/2025 18:57:55,"5446 Johnson Drive Suite 793, New Theodore, LA 01947"
e36fb2e2-5724-4cb0-8dbe-e465d268c8d3,Monitor,Electronics,4,199.99,06/12/2025 04:48:20,"1123 David Motorway Suite 797, Dwaynetown, TX 64795"
ed454997-e205-4d33-9c2c-1284676b921e,Headphones,Accessories,3,79.99,06/12/2025 14:44:57,"PSC 1715, Box 5195, APO AE 10961"
6a248cf8-304b-45b6-891f-d93442d4b072,Webcam,Electronics,3,89.99,06/07/2025 12:03:13,"PSC 5444, Box 9098, APO AP 69439"
3402e63b-c487-43d6-b7d4-e527eb502f2d,Webcam,Electronics,3,89.99,06/03/2025 08:49:19,"7612 Keith Rest Suite 578, Thompsonburgh, IA 88986"
7c0ce675-6fd8-4b67-8939-f89acc62d86e,Mouse,Accessories,4,19.99,04/15/2025 08:48:33,"731 Jason Crescent, New Shelia, TX 59220"
5f31614e-60cb-4853-b388-aab7a314b494,Laptop,Electronics,5,999.99,03/28/2025 04:50:44,"6752 Pruitt Land Apt. 261, Marquezland, IA 42565"
bf579070-bacb-4655-be59-f9f7062091e0,Laptop,Electronics,3,999.99,02/16/2025 12:15:05,"01692 Sarah Bypass Suite 597, New Samanthaville, IL 28837"
803746f4-7816-47c0-a0c5-38d360a5f959,Monitor,Electronics,1,199.99,05/29/2025 09:29:17,"4163 Catherine Inlet Suite 670, Reedland, SD 75987"
321ffc59-a0a5-430d-9c05-6e5568960d98,Laptop,Electronics,1,999.99,05/18/2025 05:43:14,"2874 Kelley Point Suite 919, Debbieland, IA 31796"
2d2561d1-62a4-410f-a039-cf02c928f471,Monitor,Electronics,2,199.99,03/06/2025 19:49:34,"46717 Vang Course, Steventown, IN 68546"
7525b77c-d0b2-4bab-b6aa-06794aa3269b,Laptop,Electronics,5,999.99,07/04/2025 07:27:51,"9294 Hess Spur Suite 633, South Daniel, PA 67560"
a853ca23-d94a-42b7-aa76-c107273ea0e6,Keyboard,Accessories,2,49.99,02/17/2025 07:57:39,"762 Robert Hollow, Wilsonland, DE 82575"
c7499b63-79b3-448c-8f8b-38c9ac42b23b,Keyboard,Accessories,4,49.99,05/01/2025 13:19:06,"36901 Wiggins Turnpike Apt. 719, Lake Jeffery, IL 14751"
fb99ed94-b7fc-4d91-b3b2-4c5b0bde2e3d,Mouse,Accessories,5,19.99,07/09/2025 01:05:12,"99177 Jennifer Pike, Lake April, SC 75872"
b0a31e2e-48ce-442e-a45f-49942f73a1d1,Monitor,Electronics,4,199.99,03/16/2025 08:01:43,"2036 Robyn Orchard Apt. 640, Suttonborough, MD 10943"
35362b7a-a818-4e28-8cd5-5c692eb2b240,USB Cable,Accessories,3,9.99,04/08/2025 05:55:46,"52315 Sarah Row, Randallborough, MA 45017"
8566295f-0973-47b5-a288-4f6af4eb9b47,Keyboard,Accessories,5,49.99,07/01/2025 18:42:12,"2245 Marshall Passage, New Alyssatown, LA 51786"
a22cebd8-6723-4ab9-ab27-1ffe68fa6e92,Mouse,Accessories,2,19.99,02/19/2025 09:10:48,"981 Mathews Loaf, East Albertfort, VT 92371"
290f661c-e1b4-4044-8f71-9560366f6bdb,USB Cable,Accessories,1,9.99,03/11/2025 04:16:44,"912 Olsen Union Suite 689, Johnstonstad, MN 32676"
fa56f7d4-935d-440c-ba19-e9a672f06c95,Laptop,Electronics,3,999.99,04/15/2025 12:56:07,"PSC 2059, Box 3251, APO AP 17840"
7ce712a2-42d4-4ad8-aa94-0203b5596786,Webcam,Electronics,4,89.99,04/12/2025 07:11:32,"59707 Daniel River, South Troybury, MS 63286"
5456b340-5f70-460d-9802-a41f174e70a4,Monitor,Electronics,1,199.99,05/22/2025 10:53:03,"997 Hayes Divide Apt. 897, Port Natalieside, FL 26948"
112d8924-c422-4338-9db0-c1f76f3050a6,Monitor,Electronics,1,199.99,04/30/2025 23:31:58,"PSC 8198, Box 4699, APO AA 53828"
3b4678a8-fbc7-4ff6-ad34-39c0facd55bc,USB Cable,Accessories,5,9.99,04/07/2025 02:37:31,"338 Christine Gardens Suite 383, West Patrick, MN 78464"
898e2bc1-b741-4a16-8054-feff8dc9179f,Mouse,Accessories,5,19.99,02/26/2025 06:28:07,"89949 Stafford Flat Suite 416, Lake Matthewport, NM 23986"
68c56385-1609-4a72-97ac-5db2910488cc,Laptop,Electronics,3,999.99,07/05/2025 01:23:44,"USNS Perry, FPO AA 00511"
a664a222-9dea-4478-8a66-1bef3479da9e,Webcam,Electronics,3,89.99,07/08/2025 05:41:15,"USNV Short, FPO AP 42688"
ef4c5263-d23b-48ed-b6f5-d3ed659cdbfa,Mouse,Accessories,5,19.99,04/14/2025 20:12:42,"820 Daryl Manor, South Rachel, WY 06886"
5b5a8c85-4496-4862-912a-e562c19cf2f4,Headphones,Accessories,1,79.99,03/28/2025 06:38:16,"29047 Katherine Rest, Matthewschester, IA 86568"
73e0127c-a9a6-4763-9e9f-162d826af291,Webcam,Electronics,4,89.99,06/05/2025 14:34:34,"00300 Walker Groves, Lake Cheryl, IA 04910"
cb762a0c-2fcf-478f-ad7d-c9145de90fe2,Mouse,Accessories,4,19.99,07/08/2025 06:48:48,"582 Ruiz Via Suite 753, Watkinschester, RI 82616"
6ebd33b3-6d99-48fa-b367-1d5eed95835a,Headphones,Accessories,4,79.99,03/15/2025 12:04:07,"USNS Weiss, FPO AA 03273"
933a271b-960d-44f1-9201-4f508cf42b75,Keyboard,Accessories,4,49.99,06/16/2025 13:19:36,"66372 Robert Spurs, Leahborough, VA 96914"
93e55094-25fa-42f7-803f-cb3b42d20557,Keyboard,Accessories,5,49.99,03/18/2025 15:23:08,"PSC 8784, Box 7806, APO AE 86483"
d4538d53-5155-41cf-a08c-8ab30aa070b9,USB Cable,Accessories,5,9.99,04/13/2025 14:49:43,"143 Charles Square Suite 829, Port Caitlinview, OR 33913"
73f013e3-794e-4ecf-8379-92939ffe0c7b,Charger,Accessories,4,25.99,05/08/2025 15:11:53,"57793 Pamela Views Apt. 310, Port Chad, RI 44584"
bf983675-fcfb-431d-9b68-ba3e987e22a8,Webcam,Electronics,5,89.99,06/20/2025 12:31:11,"05706 Hill Prairie Suite 337, East Sandra, ME 44001"
7650a2fb-e30b-4da1-87da-6d28f0bd7f19,USB Cable,Accessories,3,9.99,04/09/2025 07:42:08,"746 Paul Square, Port Angela, AR 81876"
63148796-949d-4646-a0fc-9d0f05b1a572,Monitor,Electronics,1,199.99,03/13/2025 06:37:45,"8637 Jones Place, South Nicholas, OH 39732"
b6cb5ce1-6928-4ed2-b0ef-88978326dc28,USB Cable,Accessories,4,9.99,06/23/2025 19:44:31,"2843 Rogers Wells Apt. 435, Smithtown, ND 82441"
88a216e7-a647-403e-b1fe-5851eed80ba8,Monitor,Electronics,4,199.99,05/23/2025 11:37:39,"366 Maria Spring Suite 353, Johnhaven, IA 73985"
806e194b-7b76-4372-8709-048f871611fe,Webcam,Electronics,3,89.99,02/13/2025 09:50:42,"8058 Stacy Springs, Bradleyborough, TX 69735"
52fe726b-3a36-42bf-a74f-94fd66c0ad26,Laptop,Electronics,4,999.99,04/11/2025 21:30:24,"197 Barton Forge, Robinsonmouth, WI 02745"
3c318651-5279-4c92-a888-2aa55d2dff2c,Headphones,Accessories,2,79.99,06/06/2025 10:25:29,"1798 Christopher Expressway Suite 626, East Brandonshire, MS 70651"
3d83500f-10dc-48f0-9275-095f76151712,Charger,Accessories,2,25.99,05/31/2025 23:21:36,"59290 Krystal Spring Suite 085, Millerview, NE 88963"
72696d7a-2f30-4b79-8d4a-30b8171b4a0c,Headphones,Accessories,3,79.99,03/05/2025 01:07:05,"PSC 9012, Box 3702, APO AA 40978"
6e1e6bd7-2a85-42ab-9d0b-d708ee33bad3,Headphones,Accessories,3,79.99,06/15/2025 12:08:50,"810 West Wells Suite 781, Lake Maryland, WV 98931"
221c9439-cb1e-413b-82e6-b26d13616e37,USB Cable,Accessories,5,9.99,06/25/2025 18:26:21,"578 Donna Stream, Clarkstad, MD 13042"
aed23b5b-4fa6-4106-95b9-456ad0844864,Laptop,Electronics,5,999.99,07/25/2025 13:25:30,"537 Joanne Haven Apt. 440, North Gail, KS 64569"
c33a1da0-3481-4bee-9394-4d010259877a,Monitor,Electronics,1,199.99,02/12/2025 16:55:05,"26061 Sarah Fork Apt. 571, Charlesside, ID 49959"
